	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
VIM	1.407003018042e-06	0.729522109605862	1	0.805	0.04134056267611
KRT19	9.98524210984401e-06	-2.92712536459706	0	0.221	0.293386383671437
SLPI	1.59799038805276e-05	-3.09036137350676	0	0.212	0.469521535817663
OFD1	1.79513968953217e-05	1.26409738674141	0.157	0	0.527447943578344
SSFA2	1.79513968953218e-05	1.53246192743668	0.157	0	0.527447943578345
SCGB1A1	2.54838934349504e-05	-8.58951850044826	0	0.204	0.748767756905712
TFF3	6.41641099599866e-05	-2.43628919075481	0	0.186	1
ATP6V0B	6.77392505220223e-05	1.07596062568282	0.137	0	1
ACTG1	9.14665817487073e-05	0.897205395685722	0.941	0.761	1
IGFBP4	9.27310385513368e-05	1.20835808490142	0.627	0.31	1
ICAM1	0.000213934228258438	1.34766003273243	0.294	0.053	1
ACKR1	0.000240114808069499	1.14947630740049	0.569	0.239	1
LAMTOR5	0.000250499927145907	-1.32422389255304	0	0.159	1
PLA2G16	0.000253229849115364	1.24545663230925	0.118	0	1
TXNIP	0.000319176367140349	1.39347775100893	0.706	0.381	1
HSPA8	0.000385779042515008	1.04621779268983	0.608	0.283	1
MSLN	0.000392249193597731	-1.69388473051345	0	0.15	1
RBM22	0.000392249193597737	-1.52558684168985	0	0.15	1
THBD	0.000471590718702788	1.55892407177231	0.196	0.018	1
ID3	0.000477478758691679	1.9351226700277	0.51	0.239	1
WFDC2	0.000558179103679676	-3.96108633939407	0.059	0.265	1
PHPT1	0.000612673504803536	-1.41564425485481	0	0.142	1
KRT8	0.00061267350480354	-1.51154314211951	0	0.142	1
SCGB3A1	0.000627497930066028	-6.10315053383003	0.02	0.195	1
MT1E	0.000628728945262615	-2.52285266402198	0.078	0.319	1
FOS	0.000645198517684328	1.10039530277703	0.804	0.504	1
ZFP36	0.000688327297287779	1.23371386051166	0.725	0.442	1
SOCS3	0.00102339243636778	0.928991291644004	0.686	0.381	1
CDKN1A	0.00103045264555797	1.21033337805846	0.51	0.221	1
TGFBR2	0.00112467970488112	0.659299610622583	0.373	0.133	1
LPCAT4	0.00117842660437988	1.12672225875678	0.176	0.018	1
SLC25A25	0.00145098249655935	1.22160394838147	0.333	0.097	1
SFRP4	0.00148472428316267	-1.3389126911519	0	0.124	1
EIF1	0.00153880383975631	0.536403151977868	0.961	0.85	1
MIF	0.00167588209495686	-1.34216422935796	0.196	0.442	1
RPL17	0.00169658267177497	-0.66173028619971	0.627	0.858	1
MDH2	0.00230460395805003	-1.50365098522236	0	0.115	1
C19orf33	0.00230460395805006	-1.54530784491166	0	0.115	1
CLDN10	0.00230460395805011	-1.37306020268796	0	0.115	1
GPM6A	0.00237513519979581	1.21553934100268	0.137	0.009	1
H3F3B	0.00260153483939102	0.589056558933124	0.902	0.832	1
CAVIN2	0.00264261746905578	0.708614783748686	0.686	0.398	1
PHLDA1	0.00278870908309505	1.11102860030936	0.137	0.009	1
TINAGL1	0.00283987665155915	0.858232110691464	0.235	0.053	1
RELA	0.00289095125367662	1.11533954914349	0.137	0.009	1
SREK1IP1	0.00312243991500721	1.19542346284395	0.137	0.009	1
ADAMTS1	0.00325770993429885	1.52890143644934	0.353	0.124	1
SCGB2A1	0.0035716432327555	-1.35519546718215	0	0.106	1
EPCAM	0.00357164323275555	-1.30148500589364	0	0.106	1
HLA-E	0.00403616332036188	0.727378943237664	0.784	0.611	1
NRN1	0.00421064930217997	1.39772316217751	0.333	0.133	1
MT1M	0.00427832152570708	-2.13923564557573	0.059	0.257	1
HAPLN3	0.0043342966198817	1.15564617343994	0.157	0.018	1
TSHZ2	0.00442323223535994	1.17632615727923	0.157	0.018	1
PDHA1	0.00445937810150119	0.983482626223169	0.196	0.035	1
AQP1	0.00447155203459136	1.1306224220344	0.451	0.204	1
PCF11	0.0045164729355044	1.34159236825529	0.255	0.071	1
LDLR	0.00486495239033197	1.30564885862908	0.176	0.027	1
JUNB	0.00517965655208583	0.989525118012476	0.745	0.575	1
SEPTIN7	0.00589095370169019	-1.66480030483679	0.098	0.274	1
BAZ2B	0.00613342988627214	1.62939716159311	0.157	0.027	1
RSRP1	0.00646470216914923	0.83220383137436	0.235	0.062	1
HLA-DPB1	0.00712831832069557	0.554875447854553	0.608	0.345	1
SPARC	0.00743271366167873	1.07734953202475	0.373	0.15	1
ARPC1B	0.00761469923238132	0.962096837657733	0.235	0.062	1
STOM	0.0079131268151403	0.990341075996032	0.431	0.195	1
ADIRF	0.00851239100814439	0.836413211649406	0.706	0.496	1
YWHAQ	0.00877309580797055	0.954900816429677	0.294	0.097	1
LIN7C	0.00883419779412065	0.849760186262405	0.118	0.009	1
SYPL1	0.00886147553100643	0.602896057623129	0.275	0.097	1
IPO11	0.00905268588164953	0.937161914316944	0.118	0.009	1
ARMCX1	0.009202919428748	1.16245563475739	0.118	0.009	1
MYRIP	0.00940387883554385	1.18953154212735	0.118	0.009	1
NFKBIA	0.00941411756910769	1.10061296872058	0.667	0.504	1
GIPC1	0.00943619092357893	0.96852636822365	0.118	0.009	1
ACTB	0.00979379442254008	0.596413331024275	0.804	0.584	1
CCDC85B	0.00995579845590114	1.10838624190903	0.412	0.212	1
CD74	0.0107471413041252	0.458144354457071	0.863	0.646	1
PPP3CA	0.0117495774189527	1.29595645947142	0.196	0.044	1
CEP68	0.0123202724107551	1.08541131134927	0.137	0.018	1
CX3CL1	0.0132558169507187	1.10124918921426	0.157	0.027	1
IL33	0.0132916729421976	0.797327546956196	0.451	0.221	1
VCP	0.0136978410753959	1.10745157339252	0.255	0.08	1
B2M	0.0144372268902114	0.433417582258691	0.98	0.903	1
KLF9	0.0145013101129295	1.05330436407474	0.294	0.106	1
TFPI	0.0148872400653374	0.67045223029882	0.255	0.088	1
SELE	0.0160047894873432	1.27935918430711	0.353	0.177	1
PSMA2	0.0171532830365028	-1.02080387468845	0.02	0.15	1
ENG	0.0172338493259017	0.769049557726872	0.255	0.088	1
S100A10	0.0174664002753742	0.763896466280828	0.706	0.478	1
RPS16	0.0176312935558435	-0.509247716698045	0.804	0.85	1
NOSTRIN	0.0179169692981246	0.930578377040745	0.314	0.124	1
SYNE2	0.017973362316691	1.27112467562665	0.216	0.062	1
SOX18	0.018036729462121	1.63925807143984	0.255	0.097	1
IRF1	0.0182967930651105	0.90407090867574	0.588	0.398	1
IFI6	0.0184942493362547	0.70852317135964	0.333	0.142	1
TCF4	0.0187457364883321	0.888496824676493	0.275	0.097	1
CNN3	0.0190033630289357	0.718719030291356	0.451	0.23	1
PITPNB	0.0192897275406103	0.93741414590644	0.216	0.062	1
OVGP1	0.019599365727062	-1.51617439023763	0.02	0.15	1
S1PR1	0.019932669770685	0.847237842737214	0.216	0.062	1
PEBP1	0.0211427264724284	-1.19895128163589	0.137	0.301	1
CLU	0.0212567440842965	0.400495672804344	0.745	0.522	1
EIF4G2	0.0226242240450621	0.847460791433139	0.431	0.23	1
TRIB1	0.0227819932787574	0.900550218062237	0.196	0.053	1
SH3BP5	0.0235694496299574	1.39738964686076	0.255	0.133	1
NET1	0.0238871942937569	1.11937102863756	0.196	0.053	1
JAM2	0.024003312209528	1.03557463463004	0.353	0.159	1
SMIM19	0.0242143799949977	-0.967029827235353	0.02	0.142	1
NDUFC2	0.0255736661446238	-1.30183471449864	0.118	0.265	1
CRIP1	0.0263612563094109	-1.60215718004518	0.039	0.177	1
TM9SF3	0.0276081856370806	0.88774578360617	0.235	0.08	1
DNAJA1	0.0277749212788712	0.640182875866691	0.745	0.531	1
SNX6	0.0280710312885861	-1.41782093138265	0.02	0.142	1
AUP1	0.0303345418893964	0.959878182337731	0.157	0.035	1
RPLP1	0.0305851119295717	-0.381282523702403	0.882	0.973	1
CD93	0.0309047304656108	0.951983310343557	0.157	0.035	1
TMSB10	0.0309497221117072	0.515779930151672	0.922	0.894	1
TNFRSF10D	0.0310669254094953	0.949353277611166	0.157	0.035	1
HOXD8	0.031168558290773	0.935514362200258	0.157	0.035	1
MRPL18	0.0320069674488314	-1.36952749095693	0.02	0.133	1
MAPK1IP1L	0.0322262436696489	1.09950468718915	0.118	0.018	1
ADAM15	0.0326020910904581	0.714311686516382	0.118	0.018	1
FRY	0.0330216249593124	0.8344474111303	0.137	0.027	1
PRPF31	0.0332563215472228	0.938118727171156	0.137	0.027	1
RHOA	0.0336072271473843	0.90587051495653	0.392	0.221	1
HYAL2	0.0344978737792096	1.07325729461202	0.294	0.124	1
HINT1	0.035051024626993	-0.704207066618299	0.275	0.487	1
CYBA	0.0354169018021063	-0.699391024274115	0.02	0.124	1
GRASP	0.0356636471601046	0.989949295236762	0.216	0.071	1
PDCD5	0.0370705787384582	-1.33390175214858	0.039	0.168	1
C2CD4B	0.0373897648702418	1.07504066215368	0.255	0.097	1
FUS	0.0374382693086296	0.81225430787039	0.294	0.124	1
APOLD1	0.0376779750351121	0.427236416462379	0.373	0.195	1
MARCKSL1	0.0387386300481532	0.579933977566614	0.412	0.221	1
WASF2	0.0389027678039869	0.450748444259049	0.275	0.124	1
GSTP1	0.0396988545950856	-0.906035355086046	0.373	0.46	1
CDC37	0.0403646007844711	0.697654224247846	0.333	0.159	1
YBX3	0.0432909016253135	0.447307853255283	0.588	0.389	1
RPS29	0.0438017449383385	-0.493026077898985	0.725	0.876	1
RRBP1	0.0439496719108727	1.11321775771293	0.196	0.062	1
ATP5ME	0.044677086786714	-0.763137030745772	0.118	0.283	1
PTTG1IP	0.0453131452460637	0.94446253927446	0.275	0.115	1
CALCOCO2	0.0455435336676773	0.856860452537308	0.275	0.115	1
MT-CO3	0.0455861345746151	0.794315272064688	0.314	0.319	1
TM4SF18	0.0456439589938699	0.69084737354911	0.235	0.088	1
SERF2	0.046536021198475	-0.633748489065611	0.529	0.602	1
SLC3A2	0.0468634464268194	0.822133101570219	0.275	0.115	1
KRT10	0.0482578625616624	-0.978470938388839	0.059	0.195	1
LDHA	0.0483064329602697	0.71278983230868	0.49	0.319	1
NPR3	0.0491193257177232	-0.579569354656874	0.02	0.115	1
ITM2B	0.0492579281531871	0.606139296371599	0.745	0.646	1
SNHG6	0.0503693552314347	-1.12355442670302	0.098	0.257	1
PFDN1	0.0509849956883578	-1.05841043590639	0.02	0.124	1
PMP22	0.0512546299718493	0.915256155335101	0.176	0.053	1
MLEC	0.0515708484046801	0.814190747799334	0.176	0.053	1
MKLN1	0.0531925352822357	1.07662946451621	0.118	0.027	1
UQCR11	0.0539279027363382	-0.351140615399848	0.098	0.221	1
TMEM248	0.0546185272731873	-0.836249822820951	0.02	0.124	1
ZCRB1	0.0552620142533771	-1.14409436100616	0.02	0.124	1
DDRGK1	0.0554217556162549	0.412788327647386	0.118	0.027	1
PRCP	0.0563848298273051	0.665108402133849	0.216	0.08	1
SNHG5	0.0568717780941264	-1.0158436527164	0.039	0.159	1
UBE2A	0.0570032281162808	0.604165576958384	0.137	0.035	1
ATP5MC1	0.057463505269018	-1.14077559245786	0.059	0.168	1
CPVL	0.0580804254935624	0.525357508875852	0.118	0.027	1
ANXA1	0.0583339427952556	0.666064751511135	0.549	0.354	1
PPP1R7	0.0589733766265442	0.837762126461295	0.157	0.044	1
ACTR2	0.0595275374116673	0.587586515555562	0.196	0.071	1
VPS35	0.0603465740002279	-0.933390168531985	0.02	0.106	1
TOMM6	0.0607278429269445	-1.0527405827962	0.02	0.106	1
