	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
RPL17	6.02562934404937e-11	-0.860022759271608	0.863	0.95	1.77045041386859e-06	-0.087	-1.81506694404232
SEPT7	2.63939172558096e-09	1.23934011891433	0.55	0.155	7.75506076810198e-05	0.395	2.36090521029547
MICOS10	7.94494604270684e-09	-1.3126126628664	0.325	0.646	0.000233438404626812	-0.321	-2.48390958991232
ID1	2.4741802449967e-08	1.10012054097631	0.7	0.342	0.000726963639584931	0.358	2.14372603155488
EEF1G	4.57657531735899e-08	-0.732128785386249	0.425	0.801	0.00134468935974642	-0.376	-1.66108832231264
SEPTIN7	5.99213943069975e-08	-0.932863706834287	0.388	0.752	0.0017606104075282	-0.364	-1.90906166836853
ADRA2C	6.38994719828377e-08	0.582246165908343	0.338	0.056	0.00187749428579974	0.282	1.49717842736454
RBM4	1.05148567751331e-07	-0.687059518740694	0.35	0.553	0.0030894752176696	-0.203	-1.60999869476647
SEPT6	1.75208869936409e-07	0.844832160570495	0.412	0.099	0.00514798701647157	0.313	1.79605578510372
FAM129A	2.87841378765052e-07	0.676880566841187	0.338	0.062	0.00845735539087477	0.276	1.59867930894808
NME2	3.02082809300072e-07	-0.932744111534809	0.35	0.696	0.00887579710285472	-0.346	-1.90890341916657
MIF	3.50787785959662e-07	-0.79616864496867	0.537	0.851	0.0103068467270668	-0.314	-1.73648343093137
DNAJA1	4.02463151045422e-07	-0.655491130987739	0.863	0.981	0.0118251723040166	-0.118	-1.57515208469386
GAS5	5.49114020871692e-07	-0.801239423659851	0.35	0.702	0.0161340681612521	-0.352	-1.74259755452096
RPL10	1.20842004222279e-06	0.363882298921689	1	1	0.03550579768059	0	1.28688425363395
CCN2	1.38547011260042e-06	-0.972061960243628	0.038	0.298	0.0407078828484254	-0.26	-1.96164225393245
