	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
MT-RNR2	1.28935060730816e-66	3.95707949787112	0.173	0.012	3.78836995439283e-62	0.161	15.5310073090931
MT-RNR1	1.925720791451e-53	2.53463578155698	0.142	0.01	5.65815282944134e-49	0.132	5.79430562061721
SLC26A3	2.38196271882452e-49	1.84167263247899	0.13	0.01	6.99868286045022e-45	0.12	3.58425338917158
LINC00486	1.38925829342219e-38	1.58132914141219	0.109	0.01	4.08191871773308e-34	0.099	2.9924541476418
RASGEF1B	9.30896078942188e-37	1.57856450633754	0.142	0.027	2.73515885914794e-32	0.115	2.98672520166926
ZNF331	2.17449414101107e-79	1.35765916910829	0.657	0.361	6.38909868511873e-75	0.296	2.56269035152802
ID1	9.025484285345e-70	1.33083545831084	0.548	0.275	2.65186779272007e-65	0.273	2.51548303242644
ATP1B3	5.24399773873502e-44	1.25017724415302	0.43	0.214	1.54079141559512e-39	0.216	2.378706451092
NR4A2	7.21580147562079e-77	1.19900779181353	0.58	0.259	2.1201467895669e-72	0.321	2.29581722709512
ID3	7.59376128506538e-57	1.15858561566699	0.653	0.435	2.23119894077791e-52	0.218	2.23238462552473
TSC22D1	2.18629201012663e-72	1.01309562590432	0.792	0.669	6.42376318415407e-68	0.123	2.01823703771031
RASD1	2.63969517681025e-51	0.999225072721493	0.608	0.371	7.75595236850387e-47	0.237	1.99892601114981
CYR61	5.52858878044987e-19	0.864969936593623	0.181	0.073	1.62440995547178e-14	0.108	1.82130171383796
INO80D	2.58102834593634e-10	0.863437848009663	0.242	0.167	7.58357748603017e-06	0.075	1.81936858565718
SEPT7	2.7080793207054e-19	0.840078817806193	0.258	0.144	7.95687866009661e-15	0.114	1.79014793915559
RBFOX2	3.4129626249947e-10	0.828402822428079	0.382	0.298	1.00279667847594e-05	0.084	1.77571841295252
NR4A1	2.57346512002717e-56	0.823312961864746	0.83	0.666	7.56135521566384e-52	0.164	1.76946467658784
RGS2	3.77689362608051e-18	0.814585242025122	0.382	0.237	1.10972688521497e-13	0.145	1.75879244686885
C11orf96	7.5464668553457e-23	0.798030603975991	0.598	0.506	2.21730289143768e-18	0.092	1.7387260034873
MYH11	6.49630268334755e-32	0.788228710865977	0.429	0.226	1.90874365442118e-27	0.203	1.72695286979178
CDKN1C	3.95377596074692e-29	0.783288534793278	0.66	0.532	1.16169845278666e-24	0.128	1.7210494316634
KLF2	2.02102327164788e-26	0.762713595130404	0.671	0.538	5.93817057675581e-22	0.133	1.6966789440372
ELL2	1.89279934902599e-14	0.720100502465282	0.163	0.073	5.56142304730816e-10	0.09	1.64729678617488
NR4A3	8.07800344034763e-19	0.705588479070379	0.251	0.126	2.37347897084294e-14	0.125	1.63080974070005
DUSP2	1.91340511342368e-18	0.694785181745133	0.165	0.066	5.62196690426147e-14	0.099	1.61864339806739
NPPC	1.12546362964904e-24	0.689991242702452	0.178	0.058	3.3068372366348e-20	0.12	1.61327372568797
TOB1	1.03303169020912e-23	0.677519195526946	0.472	0.298	3.03525371217245e-19	0.174	1.59938714285748
PABPC1	1.57965722044753e-15	0.667268322239281	0.749	0.672	4.64134884511892e-11	0.077	1.58806319319587
CRISPLD2	1.73315252961467e-21	0.642970433708394	0.646	0.489	5.09234876251382e-17	0.157	1.56154098299128
EGR3	1.87225656584299e-20	0.641492029895979	0.379	0.234	5.50106424175988e-16	0.145	1.55994161124843
TPM4	1.31282355960795e-18	0.6381252586881	0.802	0.755	3.85733818284009e-14	0.047	1.55630546989818
CREM	2.94281731902755e-20	0.630045984572859	0.336	0.183	8.64658584676675e-16	0.153	1.54761432153434
ADAMTS1	1.60287108990385e-18	0.621071939120755	0.748	0.641	4.70955583635548e-14	0.107	1.53801752167714
IGKC	3.35244869832717e-69	0.601003904593834	0.213	0.023	9.85016476542489e-65	0.19	1.51677165044797
SAT1	9.01292366994619e-15	0.585816210285203	0.718	0.663	2.64817723270359e-10	0.0549999999999999	1.50088788224065
JUNB	7.04418631294882e-56	0.581321939265823	0.901	0.885	2.06972282247062e-51	0.016	1.49621960445338
MIR22HG	6.84828841272906e-10	0.553310109836877	0.294	0.192	2.01216410142805e-05	0.102	1.46744874095681
