	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
PTGDS	5.23994502005735e-115	-1.29575835976484	0.634	0.889	1.53960064579325e-110	-0.255	-2.45506012985208
ZNF331	2.17449414101107e-79	1.35765916910829	0.657	0.361	6.38909868511873e-75	0.296	2.56269035152802
NR4A2	7.21580147562079e-77	1.19900779181353	0.58	0.259	2.1201467895669e-72	0.321	2.29581722709512
TSC22D1	2.18629201012663e-72	1.01309562590432	0.792	0.669	6.42376318415407e-68	0.123	2.01823703771031
ID1	9.025484285345e-70	1.33083545831084	0.548	0.275	2.65186779272007e-65	0.273	2.51548303242644
IGKC	3.35244869832717e-69	0.601003904593834	0.213	0.023	9.85016476542489e-65	0.19	1.51677165044797
MT-RNR2	1.28935060730816e-66	3.95707949787112	0.173	0.012	3.78836995439283e-62	0.161	15.5310073090931
RPL26	9.6469661589317e-64	-0.404059774812862	0.819	0.978	2.83447159681731e-59	-0.159	-1.32322626366608
PTMA	1.31460611960199e-61	0.464800798087586	0.976	0.983	3.86257570061456e-57	-0.00700000000000001	1.38012677751831
ID3	7.59376128506538e-57	1.15858561566699	0.653	0.435	2.23119894077791e-52	0.218	2.23238462552473
NR4A1	2.57346512002717e-56	0.823312961864746	0.83	0.666	7.56135521566384e-52	0.164	1.76946467658784
JUNB	7.04418631294882e-56	0.581321939265823	0.901	0.885	2.06972282247062e-51	0.016	1.49621960445338
RPL41	2.30840791409851e-54	-0.347384951838402	0.92	0.995	6.78256413320425e-50	-0.075	-1.27225243438774
MT-RNR1	1.925720791451e-53	2.53463578155698	0.142	0.01	5.65815282944134e-49	0.132	5.79430562061721
NR2F1	5.55245933058265e-52	-0.703882174872522	0.615	0.804	1.63142360051179e-47	-0.189	-1.62888208965536
RASD1	2.63969517681025e-51	0.999225072721493	0.608	0.371	7.75595236850387e-47	0.237	1.99892601114981
MT-ND1	4.61582761620805e-51	0.297701717662684	0.93	0.991	1.35622247019425e-46	-0.0609999999999999	1.22918470266622
SLC26A3	2.38196271882452e-49	1.84167263247899	0.13	0.01	6.99868286045022e-45	0.12	3.58425338917158
RPL36A	1.25597285297639e-47	-0.360518751491068	0.735	0.927	3.69029943661522e-43	-0.192	-1.28388746344549
RPL39	1.88230456325749e-47	-0.387455359894986	0.885	0.979	5.53058726776315e-43	-0.094	-1.30808415585506
IGHA1	3.56535621471933e-47	0.411855851958125	0.13	0.01	1.04757296300883e-42	0.12	1.33039610683663
IGLC2	5.21331073207167e-46	0.389829574507369	0.118	0.008	1.5317749592973e-41	0.11	1.31023861629416
ATP1B3	5.24399773873502e-44	1.25017724415302	0.43	0.214	1.54079141559512e-39	0.216	2.378706451092
CCN1	2.97642951806045e-43	-0.968057554527544	0.381	0.551	8.74534520996522e-39	-0.17	-1.95620498570731
