	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
XCL2	2.45146117970988e-09	-0.951998972939734	0.319	0.44	7.20288323822356e-05	-0.121	-1.93455128201272
SEPTIN7	2.3796037346519e-24	-0.784412265646954	0.356	0.558	6.99175169315422e-20	-0.202	-1.72239049799635
CRISP3	9.39449127289829e-19	-0.737773804218762	0.01	0.104	2.76028942580298e-14	-0.094	-1.66760060910888
NIBAN1	5.56413157374993e-15	-0.679746369122314	0.108	0.192	1.63485313899921e-10	-0.084	-1.60185811811542
EEF1G	2.75534308404858e-17	-0.642525102072258	0.37	0.553	8.09574904955155e-13	-0.183	-1.56105904033294
SEPTIN6	3.69038636629965e-15	-0.637228050343687	0.214	0.33	1.08430932214616e-10	-0.116	-1.55533790841265
BCL11B	1.09502158506595e-12	-0.629017742782901	0.374	0.468	3.21739242124078e-08	-0.094	-1.54651169435115
RPL17	1.08236613774925e-31	-0.59838890887826	0.67	0.853	3.18020818593485e-27	-0.183	-1.51402487530316
CEBPD	1.68359863656944e-06	-0.57183775002664	0.121	0.179	0.0494674951396833	-0.058	-1.48641580808373
CRIP1	4.47729473251784e-12	-0.563622530248499	0.503	0.634	1.31551873830839e-07	-0.131	-1.47797568002904
RESF1	3.98679880376824e-11	-0.562556809926918	0.27	0.388	1.17140122452319e-06	-0.118	-1.47688430101381
MIF	1.27212206505988e-13	-0.538754745138508	0.415	0.565	3.73774905155895e-09	-0.15	-1.45271806982545
HSPE1	4.02317237225031e-08	-0.521378393175139	0.527	0.554	0.00118208850641459	-0.027	-1.4353259456345
ATP6V0C	2.42942925080093e-12	-0.520341556395291	0.209	0.281	7.13814902470328e-08	-0.072	-1.43429477546497
SNHG29	9.55171457109487e-12	-0.506100030316056	0.241	0.327	2.80648477527909e-07	-0.086	-1.42020582613963
TYROBP	3.85987240263865e-07	-0.501301959613172	0.153	0.257	0.0113410770934329	-0.104	-1.41549039493826
PLAAT4	9.43774999606123e-09	-0.484900198949789	0.316	0.428	0.000277299970384271	-0.112	-1.39948905004923
LINC01578	2.28784607659339e-08	-0.482884598957302	0.28	0.376	0.000672214934224671	-0.096	-1.39753517867046
CEMIP2	8.11909480817028e-12	-0.467062831515181	0.571	0.652	2.38555243653659e-07	-0.0810000000000001	-1.38229240610826
PDE4A	1.26645626550546e-06	-0.459817278476899	0.082	0.142	0.0372110179930815	-0.06	-1.37536761279966
RBM27	8.28215798179473e-08	-0.456656574500751	0.103	0.169	0.00243346365821093	-0.066	-1.37235771027898
SEPTIN2	7.00579282871332e-08	-0.447022613108025	0.107	0.179	0.00205844204893255	-0.072	-1.36322397457673
KLRK1	3.90378130687058e-08	-0.446755031150828	0.345	0.455	0.00114700902358471	-0.11	-1.36297115585692
SH2D1A	1.70043047411094e-07	-0.424127108446498	0.248	0.31	0.00499620481903276	-0.062	-1.3417604352918
NKG7	5.96927209618379e-09	-0.421935723710585	0.655	0.745	0.000175389152730072	-0.09	-1.33972391247411
SNHG16	1.56885155329466e-08	-0.416378912851151	0.078	0.138	0.000460959963389038	-0.06	-1.33457363924117
RPL36A	4.00623938705929e-15	-0.412267204627758	0.669	0.813	1.17711325670576e-10	-0.144	-1.33077549402655
EIF4A1	2.15057512677925e-08	-0.41138692939432	0.424	0.518	0.00063188198375028	-0.094	-1.32996375532752
NME2	2.52108852566907e-07	-0.403116596971765	0.204	0.287	0.00740746230612086	-0.083	-1.32236147257375
UBE2V1	1.99043574854546e-08	-0.400788988364416	0.191	0.249	0.000584829831637626	-0.058	-1.32022972729358
GZMM	5.42139997825326e-10	-0.39276312052738	0.44	0.506	1.59291574161037e-05	-0.066	-1.31290553869506
