	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
CRISP3	5.35040220505266e-20	-1.41880650205651	0.018	0.14	1.57205517588857e-15	-0.122	-2.67364237101809
MEG8	3.33172563571388e-10	-1.38928395431344	0.157	0.273	9.78927626285453e-06	-0.116	-2.61948636832353
OVGP1	4.81318364394585e-14	-1.10160668140534	0.024	0.126	1.41420961826417e-09	-0.102	-2.14593545163765
MEG3	1.1167891483353e-13	-0.910698660228647	0.482	0.633	3.28134987563877e-09	-0.151	-1.87995569237258
THSD4	4.80490229673128e-11	-0.89441067014316	0.115	0.237	1.41177639282558e-06	-0.122	-1.85885040398555
NEAT1	2.72443516323029e-27	-0.820568311479999	0.792	0.917	8.00493539660323e-23	-0.125	-1.76610156448096
TFPI2	1.4717950388705e-07	-0.816806052629085	0.094	0.178	0.00432442818320929	-0.084	-1.76150192645671
CYB5D1	1.65009968771583e-10	-0.813841312916502	0.036	0.126	4.84832290244664e-06	-0.09	-1.75788575517448
CCN1	9.35453688569382e-12	-0.803625862056063	0.281	0.356	2.74855002775456e-07	-0.075	-1.7454824629558
WFDC2	3.41654113507294e-07	-0.739169572937694	0.058	0.133	0.0100384811630713	-0.075	-1.66921474861927
ZNF141	3.729967115941e-07	-0.734830170332227	0.206	0.22	0.0109593893800578	-0.014	-1.66420155315195
KLF6	7.27922570513765e-08	-0.725729257327386	0.224	0.289	0.00213878209668354	-0.065	-1.65373636012356
ARL5B	5.31306502280346e-07	-0.720262086548731	0.133	0.178	0.0156108476500011	-0.045	-1.64748129630384
LINC01578	2.26473157011486e-14	-0.715352990567181	0.229	0.265	6.65423429931149e-10	-0.036	-1.64188489570748
KDM6B	1.19971232387835e-07	-0.706704623377365	0.221	0.301	0.00352499475001938	-0.08	-1.63207190854991
PTGDS	1.22694564835319e-11	-0.699892862039063	0.412	0.518	3.60501170399134e-07	-0.106	-1.62438415760684
ADAMTS4	2.68869497719209e-07	-0.656392586157602	0.195	0.256	0.0078999235819858	-0.061	-1.57613661202446
IGFBP5	9.16594870886048e-11	-0.607767900826358	0.628	0.658	2.69313904963739e-06	-0.03	-1.5238996473375
SOD2	4.18976751446842e-07	-0.58437307739117	0.356	0.447	0.0123103749110111	-0.091	-1.49938728949314
KCNQ1OT1	2.35102616428322e-09	-0.543031245622199	0.55	0.65	6.90778507589695e-05	-0.1	-1.45703066965689
RANBP2	1.88377328227665e-09	-0.501246042870665	0.242	0.209	5.53490265798525e-05	0.033	-1.41543553367108
HCG18	1.6983469333488e-07	-0.475572457213944	0.162	0.147	0.00499008295956544	0.015	-1.3904698448009
SKIL	1.6090694416683e-06	-0.468951496267532	0.274	0.293	0.0472776783350979	-0.019	-1.38410318140829
CSNK1A1	7.25490757203895e-07	-0.462592001499494	0.307	0.35	0.0213163694281648	-0.043	-1.37801539096449
CCDC80	7.80614884052741e-07	-0.457802385710925	0.32	0.442	0.0229360265232376	-0.122	-1.37344809141081
AMD1	3.4735277978427e-07	-0.43568544905693	0.295	0.307	0.0102059193756214	-0.012	-1.352553301569
CHD2	1.18383891633874e-06	-0.430871812005845	0.278	0.305	0.0347835550398648	-0.027	-1.34804794811343
CD46	5.71451172292946e-07	-0.426471167733145	0.266	0.278	0.0167903783443113	-0.012	-1.34394227026203
RPL17	4.90561275956036e-08	-0.408879215963621	0.503	0.555	0.00144136714101402	-0.052	-1.32765400105706
RPL39	3.08889086542077e-07	-0.407835098498975	0.487	0.574	0.0090757791407793	-0.087	-1.32669348952391
FAM133B	1.66569461338782e-09	-0.400705202128108	0.365	0.373	4.8941439130561e-05	-0.00800000000000001	-1.32015305560293
PDGFRA	1.46143368469121e-08	-0.383144713034681	0.383	0.358	0.000429398445235971	0.025	-1.30418154779961
AFDN	6.42222585572536e-07	-0.364124158147017	0.148	0.131	0.0188697840092923	0.017	-1.28710001019406
RPS15A	1.20886245999964e-07	-0.361171947184595	0.506	0.568	0.00355187967997093	-0.0619999999999999	-1.28446888891401
MDM4	8.13243412730659e-07	-0.352601765654315	0.242	0.231	0.0238947179528522	0.011	-1.27686125213198
CCNL1	4.26529866528643e-07	-0.352114124086029	0.636	0.687	0.0125323005383446	-0.051	-1.27642973653969
SFPQ	2.30273761115678e-07	-0.346062037207763	0.557	0.554	0.00676590364910086	0.003	-1.27108634600726
HNRNPC	1.56808595101893e-08	-0.325810297982221	0.393	0.42	0.000460735014128383	-0.027	-1.25336820244167
WSB1	3.38848223462522e-08	-0.323214997723	0.571	0.569	0.000995603850177583	0.002	-1.2511155137927
RPS29	2.252261193764e-07	-0.323102184718461	0.506	0.535	0.00661759383951739	-0.029	-1.25101768536888
PCYOX1	9.15065483472487e-07	-0.319707151943682	0.281	0.254	0.0268864540353886	0.027	-1.24807717998859
PABPC4	1.84332238560583e-07	-0.304620205668937	0.239	0.201	0.00541604983338705	0.038	-1.23509345181257
EIF4A1	1.01585856338503e-07	-0.301852401032324	0.523	0.531	0.00298479563093788	-0.00800000000000001	-1.23272620149628
SREK1	1.25859246962424e-06	-0.295394111933157	0.253	0.24	0.0369799639424994	0.013	-1.22722018049997
PPIB	4.82625023919979e-08	-0.293989047807699	0.255	0.246	0.00141804884528168	0.00900000000000001	-1.22602555266788
SRSF11	5.99249645378116e-07	-0.281887807268865	0.367	0.347	0.0176071530804998	0.02	-1.2157847326997
MIDN	1.78047488909205e-07	-0.278724200695809	0.383	0.348	0.00523139131913027	0.035	-1.21312162621307
ZNF207	1.70547079008303e-08	-0.271570843941584	0.3	0.262	0.000501101427542197	0.038	-1.20712145769139
RBM39	1.05307269182872e-06	-0.270628031703309	0.586	0.598	0.0309413818313116	-0.012	-1.20633285229853
FTX	1.16467190348536e-06	-0.26308939876058	0.385	0.378	0.0342203898682067	0.00700000000000001	-1.20004574270239
RPL37	3.70031569518919e-07	-0.262599976054775	0.635	0.66	0.0108722675756049	-0.025	-1.19963870586808
PLPP3	7.59471718348261e-08	-0.251429271303639	0.308	0.266	0.00223147980285086	0.042	-1.1903858407734
